ID;INSEE_COM;INSEE_DEP;INSEE_REG;CODE_EPCI;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2;nb_digits_code_INSEE;code_commune_n
COMMUNE_0000000009755460;26206;26;84;200068781.0;MONTMEYRAN;2877;6.0;1962.0;5;26206
COMMUNE_0000000009733593;27325;27;28;200066413.0;HECMANVILLE;170;;;5;27325
COMMUNE_0000000009762409;65407;65;76;200070829.0;SARP;110;;;5;65407
COMMUNE_0000000009758134;30109;30;76;200066918.0;EUZET;428;1.0;2071.0;5;30109
COMMUNE_0000000009748177;36211;36;24;243600327.0;SASSIERGES SAINT GERMAIN;487;;;5;36211
COMMUNE_0000000009735768;67270;67;44;246700959.0;LIXHAUSEN;374;;;5;67270
COMMUNE_0000000009736064;78124;78;11;200058519.0;CARRIERES SUR SEINE;15275;181.0;4936.0;5;78124
COMMUNE_0000000009753585;43185;43;84;244301099.0;SAINTE FLORINE;3123;29.0;1178.0;5;43185
COMMUNE_0000000009758304;30302;30;76;200034692.0;SAINT VICTOR LA COSTE;2053;28.0;2195.0;5;30302
COMMUNE_0000000009741991;72198;72;52;247200132.0;MILESSE;2652;32.0;1968.0;5;72198
COMMUNE_0000000009729776;76567;76;28;200070068.0;SAINTE BEUVE EN RIVIERE;182;4.0;1033.0;5;76567
COMMUNE_0000000009745765;37025;37;24;243700754.0;BERTHENAY;716;11.0;2217.0;5;37025
COMMUNE_0000000009751169;74117;74;84;247400740.0;ETERCY;805;;;5;74117
COMMUNE_0000000009748469;39552;39;27;200071116.0;VERNANTOIS;340;1.0;1922.0;5;39552
COMMUNE_0000000009740875;10142;10;44;200069250.0;ESTISSAC;1870;17.0;1241.0;5;10142
COMMUNE_0000000009761606;64244;64;75;200067262.0;GEUS D OLORON;250;2.0;1748.0;5;64244
COMMUNE_0000000009732190;27091;27;28;200066405.0;BOSGOUET;685;;;5;27091
COMMUNE_0000000009738809;77034;77;11;200070779.0;BLANDY;723;5.0;2419.0;5;77034
COMMUNE_0000000009751008;42198;42;84;200035731.0;SAINT ALBAN LES EAUX;972;11.0;1505.0;5;42198
COMMUNE_0000000009747923;71191;71;27;247100290.0;ESSERTENNE;476;2.0;1704.0;5;71191
COMMUNE_0000000009762003;65353;65;76;200070803.0;OZON;285;;;5;65353
COMMUNE_0000000009757880;47066;47;75;200068922.0;CLERMONT DESSOUS;867;4.0;1367.0;5;47066
COMMUNE_0000000009743643;72191;72;52;200073112.0;MAYET;3140;55.0;1223.0;5;72191
COMMUNE_0000000009756524;47271;47;75;244700449.0;SAINT PIERRE SUR DROPT;325;4.0;1586.0;5;47271
COMMUNE_0000000009740493;10301;10;44;241000488.0;POUY SUR VANNES;148;1.0;669.0;5;10301
COMMUNE_0000000009741705;72229;72;52;200072718.0;PARENNES;526;2.0;732.0;5;72229
COMMUNE_0000000009754580;33280;33;75;243300811.0;MAZION;520;6.0;1265.0;5;33280
COMMUNE_0000000009731167;50421;50;28;200067205.0;QUINEVILLE;279;12.0;2254.0;5;50421
COMMUNE_0000000009763184;2B299;2B;94;200073252.0;SAN GAVINO D AMPUGNANI;107;;;5;2B299
COMMUNE_0000000009755764;46295;46;76;200066371.0;SAINT VINCENT DU PENDIT;188;1.0;1351.0;5;46295
COMMUNE_0000000009742085;29252;29;53;242900702.0;SAINT JEAN TROLIMON;976;6.0;1802.0;5;29252
COMMUNE_0000000009731707;60534;60;32;246000749.0;RETHONDES;670;12.0;2068.0;5;60534
COMMUNE_0000000009732089;60369;60;32;246000897.0;LONGUEIL SAINTE MARIE;1921;17.0;2059.0;5;60369
COMMUNE_0000000009735910;55560;55;44;245501184.0;VILLERS AUX VENTS;132;;;5;55560
COMMUNE_0000000009733373;55045;55;44;200066165.0;BELRUPT EN VERDUNOIS;576;;;5;55045
COMMUNE_0000000009749462;79270;79;75;200041994.0;SAINT MAIXENT L ECOLE;6756;75.0;1014.0;5;79270
COMMUNE_0000000009758685;6117;6;93;200030195.0;SAINT BLAISE;1013;6.0;2812.0;5;06117
COMMUNE_0000000009742289;72042;72;52;200072684.0;BOULOIRE;2068;29.0;1178.0;5;72042
COMMUNE_0000000009748785;36197;36;24;200035137.0;SAINT HILAIRE SUR BENAIZE;307;2.0;978.0;5;36197
COMMUNE_0000000009745305;70189;70;27;247000706.0;CROMARY;242;1.0;1655.0;5;70189
COMMUNE_0000000009760258;32174;32;76;243200508.0;LADEVEZE RIVIERE;214;3.0;1065.0;5;32174
COMMUNE_0000000009752798;38110;38;84;200077014.0;CHUZELLES;2050;;;5;38110
COMMUNE_0000000009746564;18132;18;24;200032514.0;LUGNY CHAMPAGNE;144;2.0;760.0;5;18132
COMMUNE_0000000009747438;39077;39;27;243901089.0;BRETENIERES;39;;;5;39077
COMMUNE_0000000009741536;52050;52;44;200068658.0;BIESLES;1356;8.0;1012.0;5;52050
COMMUNE_0000000009737341;54328;54;44;245400676.0;LUDRES;6298;55.0;2236.0;5;54328
COMMUNE_0000000009729281;76210;76;28;247600729.0;DAMPIERRE SAINT NICOLAS;489;5.0;1329.0;5;76210
COMMUNE_0000000009747647;39342;39;27;200071595.0;MONAY;126;1.0;1071.0;5;39342
COMMUNE_0000000009755360;24268;24;75;200041051.0;MEYRALS;638;8.0;1619.0;5;24268
COMMUNE_0000000009740598;61336;61;28;200071504.0;POUVRAI;108;1.0;1233.0;5;61336
COMMUNE_0000000009750936;1076;1;84;240100883.0;CHALEY;137;4.0;745.0;5;01076
COMMUNE_0000000009759971;31285;31;76;243100732.0;LAVALETTE;732;3.0;3739.0;5;31285
COMMUNE_0000000009753001;73282;73;84;200040111.0;SAINT THIBAUD DE COUZ;1046;2.0;2990.0;5;73282
COMMUNE_0000000009761418;34167;34;76;200042653.0;MONTELS;252;3.0;1650.0;5;34167
COMMUNE_0000000009751640;16144;16;75;200072023.0;FOUQUEURE;391;6.0;747.0;5;16144
COMMUNE_0000000009743822;70040;70;27;200041861.0;AUTREY LES CERRE;233;2.0;1220.0;5;70040
COMMUNE_0000000009755315;15215;15;84;241500230.0;SAINT SIMON;1154;4.0;1392.0;5;15215
COMMUNE_0000000009745527;44195;44;52;200072734.0;SAVENAY;8448;119.0;2158.0;5;44195
COMMUNE_0000000009760939;31185;31;76;200071298.0;FOLCARDE;122;1.0;1237.0;5;31185
COMMUNE_0000000009763259;2B338;2B;94;200073252.0;VALLE D OREZZA;49;;;5;2B338
COMMUNE_0000000009763287;66168;66;76;200043602.0;SAINT ANDRE;3388;9.0;2734.0;5;66168
COMMUNE_0000000009761413;34329;34;76;243400488.0;VENDRES;2693;56.0;2987.0;5;34329
COMMUNE_0000000009743586;45324;45;24;244500427.0;TIGY;2321;27.0;1639.0;5;45324
COMMUNE_0000000009744093;90083;90;27;249000241.0;RECOUVRANCE;105;;;5;90083
COMMUNE_0000000009729347;2079;2;32;240200600.0;BESMONT;156;3.0;851.0;5;02079
COMMUNE_0000000009756890;48095;48;76;244800405.0;MENDE;11860;94.0;1699.0;5;48095
COMMUNE_0000000009731962;55437;55;44;200066173.0;ROMAGNE SOUS LES COTES;114;;;5;55437
COMMUNE_0000000009738787;77368;77;11;200037133.0;POIGNY;522;3.0;1256.0;5;77368
COMMUNE_0000000009734513;95682;95;11;200073013.0;VILLIERS LE SEC;183;3.0;2741.0;5;95682
COMMUNE_0000000009737411;51545;51;44;200066876.0;SOMMESOUS;533;1.0;1647.0;5;51545
COMMUNE_0000000009763295;66011;66;76;200043602.0;BAGES;4129;17.0;1782.0;5;66011
COMMUNE_0000000009753199;16176;16;75;200029734.0;LACHAISE;330;2.0;1084.0;5;16176
COMMUNE_0000000009753920;17305;17;75;200041523.0;ROUFFIGNAC;433;3.0;1365.0;5;17305
COMMUNE_0000000009737969;28417;28;24;200069953.0;VILLIERS LE MORHIER;1350;25.0;1933.0;5;28417
COMMUNE_0000000009744347;44031;44;52;200072726.0;CHAPELLE GLAIN;816;11.0;1000.0;5;44031
COMMUNE_0000000009729990;80224;80;32;200070977.0;CRESSY OMENCOURT;122;1.0;540.0;5;80224
COMMUNE_0000000009740046;10161;10;44;200066892.0;FRESNAY;45;;;5;10161
COMMUNE_0000000009732662;27071;27;28;200066017.0;BOIS HELLAIN;231;;;5;27071
COMMUNE_0000000009760600;83030;83;93;200068104.0;CAMPS LA SOURCE;1876;11.0;2475.0;5;83030
COMMUNE_0000000009739232;10338;10;44;200071777.0;SAINT ETIENNE SOUS BARBUISE;161;;;5;10338
COMMUNE_0000000009738420;28351;28;24;200040277.0;SAINT MAIXME HAUTERIVE;424;10.0;1650.0;5;28351
COMMUNE_0000000009728586;80146;80;32;200070993.0;BRUTELLES;205;2.0;1573.0;5;80146
COMMUNE_0000000009746975;21637;21;27;242101509.0;TICHEY;211;1.0;1288.0;5;21637
COMMUNE_0000000009744123;25481;25;27;200065647.0;RAYNANS;339;2.0;1265.0;5;25481
COMMUNE_0000000009754259;43086;43;84;200073393.0;DOMEYRAT;194;1.0;725.0;5;43086
COMMUNE_0000000009744344;49178;49;52;244900809.0;LOIRE;861;12.0;995.0;5;49178
COMMUNE_0000000009736501;77085;77;11;247700594.0;CHANTELOUP EN BRIE;3811;52.0;4017.0;5;77085
COMMUNE_0000000009745674;21234;21;27;200039055.0;DREE;59;;;5;21234
COMMUNE_0000000009748108;71555;71;27;247100589.0;VARENNES LE GRAND;2277;6.0;1496.0;5;71555
COMMUNE_0000000009750861;17384;17;75;200041689.0;SAINT PIERRE DE L ISLE;266;9.0;962.0;5;17384
COMMUNE_0000000009759498;81150;81;76;200034023.0;LUGAN;411;3.0;2098.0;5;81150
COMMUNE_0000000009741433;56113;56;53;245614417.0;LOCMALO;906;10.0;1054.0;5;56113
COMMUNE_0000000009752519;69281;69;84;246900765.0;MARENNES;1649;7.0;3330.0;5;69281
COMMUNE_0000000009737291;57380;57;44;200068146.0;LANEUVEVILLE LES LORQUIN;105;;;5;57380
COMMUNE_0000000009740637;53074;53;52;200055887.0;CONTEST;851;6.0;1134.0;5;53074
COMMUNE_0000000009737652;35299;35;53;243500782.0;SAINT MELOIR DES ONDES;4032;66.0;2344.0;5;35299
COMMUNE_0000000009746029;41132;41;24;200072064.0;MEHERS;350;6.0;1418.0;5;41132
COMMUNE_0000000009732108;60451;60;32;246000376.0;NEUILLY SOUS CLERMONT;1671;21.0;2156.0;5;60451
COMMUNE_0000000009741047;35040;35;53;243500550.0;BRETEIL;3549;29.0;2015.0;5;35040
COMMUNE_0000000009761491;31119;31;76;200068815.0;CASTELNAU PICAMPEAU;216;1.0;1882.0;5;31119
COMMUNE_0000000009731183;50138;50;28;200067205.0;COLOMBY;528;3.0;1196.0;5;50138
COMMUNE_0000000009750848;16253;16;75;200043016.0;PAIZAY NAUDOUIN EMBOURIE;375;5.0;1346.0;5;16253
COMMUNE_0000000009753156;87187;87;75;248700189.0;SAINT YRIEIX LA PERCHE;6777;107.0;1120.0;5;87187
COMMUNE_0000000009761847;64297;64;75;200067106.0;LACARRE;177;1.0;786.0;5;64297
COMMUNE_0000000009753868;24567;24;75;242400752.0;VAUNAC;283;;;5;24567
COMMUNE_0000002200276611;72189;72;52;200072676.0;MAROLLES LES BRAULTS;2210;19.0;1093.0;5;72189
COMMUNE_0000000009728096;62395;62;32;200044030.0;GUIGNY;150;;;5;62395
COMMUNE_0000000009753595;63017;63;84;200070407.0;AUGNAT;160;;;5;63017
COMMUNE_0000000009754225;7337;7;84;200072015.0;VERNOSC LES ANNONAY;2599;14.0;1733.0;5;07337
COMMUNE_0000000009727425;59586;59;32;200041960.0;TEMPLEUVE EN PEVELE;5930;59.0;2497.0;5;59586
COMMUNE_0000000009748110;71269;71;27;247100589.0;LUX;1996;8.0;1604.0;5;71269
COMMUNE_0000000009739004;22281;22;53;200069409.0;SAINT CARREUC;1509;8.0;1398.0;5;22281
COMMUNE_0000000009738533;22048;22;53;200068989.0;CORSEUL;2177;33.0;1507.0;5;22048
COMMUNE_0000000009732111;60106;60;32;246000376.0;BREUIL LE SEC;2615;21.0;2342.0;5;60106
COMMUNE_0000000009744635;49055;49;52;244900015.0;CANTENAY EPINARD;2214;26.0;2149.0;5;49055
COMMUNE_0000000009745557;25173;25;27;200023075.0;COUR SAINT MAURICE;158;;;5;25173
COMMUNE_0000000009730050;80734;80;32;200071181.0;SENTELIE;205;2.0;1237.0;5;80734
COMMUNE_0000000009739209;10445;10;44;200040137.0;YEVRES LE PETIT;59;1.0;951.0;5;10445
COMMUNE_0000000009727642;62556;62;32;200044030.0;MARLES SUR CANCHE;297;3.0;1301.0;5;62556
COMMUNE_0000000009763374;66099;66;76;246600449.0;LLAURO;316;3.0;2234.0;5;66099
COMMUNE_0000000009748997;86233;86;75;200070043.0;VALDIVIENNE;2748;37.0;1278.0;5;86233
COMMUNE_0000000009740815;52133;52;44;200069664.0;CLINCHAMP;78;;;5;52133
COMMUNE_0000000009751273;63215;63;84;200070753.0;MARTRES SUR MORGE;667;8.0;1729.0;5;63215
COMMUNE_0000000009757631;30194;30;76;200035129.0;PEYREMALE;286;7.0;1670.0;5;30194
COMMUNE_0000000009745458;41180;41;24;200072064.0;PONTLEVOY;1520;24.0;1455.0;5;41180
COMMUNE_0000000009731851;14745;14;28;200066801.0;VIERVILLE SUR MER;236;1.0;1624.0;5;14745
COMMUNE_0000000009761636;83144;83;93;248300543.0;VALETTE DU VAR;23775;314.0;2942.0;5;83144
COMMUNE_0000002200276586;56102;56;53;200066777.0;FORGES DE LANOUEE;2246;19.0;1095.0;5;56102
COMMUNE_0000000009753754;38056;38;84;200059392.0;BRESSIEUX;92;;;5;38056
COMMUNE_0000000009742454;70086;70;27;200036150.0;BOURBEVELLE;82;;;5;70086
COMMUNE_0000000009726987;59576;59;32;245900428.0;SPYCKER;1807;6.0;1477.0;5;59576
COMMUNE_0000000009757095;48039;48;76;200069268.0;CHANAC;1459;8.0;1210.0;5;48039
COMMUNE_0000000009744300;41278;41;24;200072072.0;VILLECHAUVE;284;6.0;1204.0;5;41278
COMMUNE_0000000009756699;46055;46;76;200067361.0;CAPDENAC;1101;11.0;1381.0;5;46055
COMMUNE_0000000009743716;56161;56;53;200043123.0;PLOEMEL;2841;49.0;2348.0;5;56161
COMMUNE_0000000009729756;80604;80;32;200071181.0;OFFIGNIES;71;;;5;80604
COMMUNE_0000000009752232;73156;73;84;247300262.0;MEYRIEUX TROUET;313;1.0;699.0;5;73156
COMMUNE_0000000009763047;66092;66;76;246600423.0;LANSAC;90;;;5;66092
COMMUNE_0000000009763269;2B304;2B;94;200073138.0;SAN LORENZO;142;;;5;2B304
COMMUNE_0000000009731836;27243;27;28;200066827.0;FIQUEFLEUR EQUAINVILLE;713;;;5;27243
COMMUNE_0000000009760740;32276;32;76;243200599.0;MONTADET;77;1.0;1513.0;5;32276
COMMUNE_0000000009758384;81146;81;76;200034064.0;LIVERS CAZELLES;222;;;5;81146
COMMUNE_0000000009754962;24213;24;75;200040095.0;JAURE;169;;;5;24213
COMMUNE_0000000009758889;32189;32;76;243200458.0;LANNEMAIGNAN;110;1.0;606.0;5;32189
COMMUNE_0000000009754680;15097;15;84;200066660.0;LASTIC;128;;;5;15097
COMMUNE_0000000009734252;67550;67;44;200013050.0;WOERTH;1743;;;5;67550
COMMUNE_0000000009751419;74108;74;84;200066793.0;DUINGT;974;3.0;5105.0;5;74108
COMMUNE_0000000009758890;40331;40;75;244000774.0;VILLENEUVE DE MARSAN;2422;35.0;1418.0;5;40331
COMMUNE_0000000009737184;50399;50;28;200069425.0;PETIT CELLAND;199;;;5;50399
COMMUNE_0000000009741288;45038;45;24;200066280.0;BONDAROY;413;6.0;1493.0;5;45038
COMMUNE_0000000009741726;35183;35;53;200039022.0;MONDEVERT;819;8.0;1472.0;5;35183
COMMUNE_0000000009749175;3303;3;84;200071512.0;VENAS;241;;;5;03303
COMMUNE_0000000009744325;49209;49;52;200068955.0;MONTIGNE LES RAIRIES;414;1.0;1109.0;5;49209
COMMUNE_0000000009751650;17223;17;75;200041689.0;MASSAC;169;2.0;751.0;5;17223
COMMUNE_0000000009762707;9236;9;76;200067791.0;PRAYOLS;377;4.0;1575.0;5;09236
COMMUNE_0000000009744662;56004;56;53;200027027.0;ARZAL;1631;32.0;1782.0;5;56004
COMMUNE_0000000009752895;19033;19;75;200066744.0;BUGEAT;816;10.0;997.0;5;19033
COMMUNE_0000000009746856;37176;37;24;200072668.0;NOYANT DE TOURAINE;1218;14.0;1694.0;5;37176
COMMUNE_0000000009748685;39027;39;27;200072056.0;AUGISEY;209;1.0;815.0;5;39027
COMMUNE_0000000009762150;9083;9;76;200066223.0;CASTERAS;26;;;5;09083
COMMUNE_0000000009761387;64259;64;75;200067106.0;HELETTE;717;1.0;2891.0;5;64259
COMMUNE_0000000009742438;70467;70;27;200041721.0;SAINT LOUP SUR SEMOUSE;3249;16.0;977.0;5;70467
COMMUNE_0000000009751316;23122;23;75;200067189.0;MANSAT LA COURRIERE;93;;;5;23122
COMMUNE_0000000009738126;22040;22;53;200067981.0;COADOUT;581;2.0;728.0;5;22040
COMMUNE_0000000009728022;62128;62;32;200044048.0;BIACHE SAINT VAAST;4058;35.0;1482.0;5;62128
COMMUNE_0000000009753522;38452;38;84;200085751.0;SAINT ROMAIN DE SURIEU;345;;;5;38452
COMMUNE_0000000009744993;25506;25;27;242504447.0;ROUGEMONTOT;94;;;5;25506
COMMUNE_0000000009729787;76024;76;28;200070068.0;ARDOUVAL;164;1.0;1322.0;5;76024
COMMUNE_0000000009750412;74190;74;84;200034098.0;MORILLON;647;48.0;3411.0;5;74190
COMMUNE_0000000009742399;68082;68;44;246800445.0;ENSISHEIM;7466;;;5;68082
COMMUNE_0000000009734071;27486;27;28;242700607.0;QUITTEBEUF;648;2.0;1306.0;5;27486
COMMUNE_0000000009757966;48115;48;76;200069136.0;POMPIDOU;161;5.0;2419.0;5;48115
COMMUNE_0000000009737402;51406;51;44;200042992.0;NORROIS;148;;;5;51406
COMMUNE_0000000009760912;34098;34;76;200066348.0;FERRALS LES MONTAGNES;178;1.0;1008.0;5;34098
COMMUNE_0000000009752795;38318;38;84;200077014.0;PONT EVEQUE;5213;2.0;1356.0;5;38318
COMMUNE_0000000009757497;46197;46;76;200023737.0;MONTAT;1040;4.0;2518.0;5;46197
COMMUNE_0000000009740262;35195;35;53;243500667.0;MONTREUIL SUR ILLE;2336;24.0;1844.0;5;35195
COMMUNE_0000000009729097;76217;76;28;247600786.0;DIEPPE;29606;380.0;1775.0;5;76217
COMMUNE_0000000009756805;33498;33;75;243301405.0;SALLES;6924;117.0;2722.0;5;33498
COMMUNE_0000002200276488;16110;16;75;200043016.0;COURCOME;806;4.0;1053.0;5;16110
COMMUNE_0000000009733466;60320;60;32;246000871.0;IVORS;255;6.0;1945.0;5;60320
COMMUNE_0000000009734117;14435;14;28;200069532.0;MONCEAUX;173;1.0;1285.0;5;14435
COMMUNE_0000000009742129;70238;70;27;200041721.0;FLEUREY LES SAINT LOUP;132;3.0;734.0;5;70238
COMMUNE_0000000009740404;88343;88;44;200068682.0;PAREY SOUS MONTFORT;144;3.0;879.0;5;88343
COMMUNE_0000000009755091;15262;15;84;200066660.0;VILLEDIEU;549;4.0;1775.0;5;15262
COMMUNE_0000000009741467;68244;68;44;246800494.0;OBERMORSCHWIHR;360;;;5;68244
COMMUNE_0000000009743722;68149;68;44;200066058.0;HUNINGUE;7213;;;5;68149
COMMUNE_0000000009748770;36127;36;24;243600350.0;MONTGIVRAY;1613;3.0;2291.0;5;36127
COMMUNE_0000000009742178;21296;21;27;242101434.0;GEVROLLES;178;;;5;21296
COMMUNE_0000000009751320;23133;23;75;200067189.0;MONTBOUCHER;351;5.0;574.0;5;23133
ARR_MUNI0000000009736531;75113;75;11;;PARIS 13E ARRONDISSEMENT;181552;1261.0;9114.0;5;75113
COMMUNE_0000000009747849;39221;39;27;200069623.0;FAVIERE;26;;;5;39221
COMMUNE_0000000009763151;66039;66;76;246600423.0;CARAMANY;150;1.0;1108.0;5;66039
COMMUNE_0000000009730141;76706;76;28;200069821.0;TOURVILLE LES IFS;570;5.0;1818.0;5;76706
COMMUNE_0000000009732455;51086;51;44;200067213.0;BREUIL SUR VESLE;346;2.0;1452.0;5;51086
COMMUNE_0000000009744860;41150;41;24;244100798.0;MONT PRES CHAMBORD;3271;35.0;1800.0;5;41150
COMMUNE_0000000009733327;57512;57;44;200039865.0;NOUILLY;705;;;5;57512
COMMUNE_0000000009756016;46318;46;76;200067361.0;THEMINES;216;2.0;1555.0;5;46318
COMMUNE_0000000009750063;23106;23;75;200067544.0;LEPAUD;362;5.0;760.0;5;23106
COMMUNE_0000000009747509;18082;18;24;200011781.0;CUFFY;1097;10.0;1449.0;5;18082
COMMUNE_0000000009744165;70367;70;27;247000011.0;MONT LE VERNOIS;165;;;5;70367
COMMUNE_0000000009729484;76523;76;28;200069722.0;RETONVAL;196;2.0;969.0;5;76523
COMMUNE_0000000009731076;60594;60;32;246000848.0;SAINT QUENTIN DES PRES;287;5.0;1454.0;5;60594
COMMUNE_0000000009738980;22035;22;53;200068989.0;CHAMPS GERAUX;1043;12.0;1447.0;5;22035
COMMUNE_0000000009739066;67026;67;44;246700306.0;BELLEFOSSE;149;;;5;67026
COMMUNE_0000000009741897;89018;89;27;248900334.0;ARMEAU;769;4.0;1238.0;5;89018
COMMUNE_0000000009736889;54414;54;44;200070563.0;PAGNEY DERRIERE BARINE;634;2.0;1065.0;5;54414
COMMUNE_0000000009754789;33551;33;75;200023794.0;VILLENEUVE;393;5.0;1121.0;5;33551
COMMUNE_0000000009745893;39527;39;27;243900560.0;TAXENNE;104;;;5;39527
COMMUNE_0000000009746203;21138;21;27;200070902.0;CHAMPDOTRE;600;6.0;1238.0;5;21138
COMMUNE_0000000009753354;63166;63;84;200070407.0;GIGNAT;241;1.0;1755.0;5;63166
COMMUNE_0000000009754177;38430;38;84;200018166.0;SAINT MURY MONTEYMOND;325;;;5;38430
COMMUNE_0000000009756753;47144;47;75;244700464.0;LAVERGNE;593;6.0;1100.0;5;47144
COMMUNE_0000000009739620;88344;88;44;200068559.0;PARGNY SOUS MUREAU;183;2.0;804.0;5;88344
COMMUNE_0000000009748352;3296;3;84;240300558.0;VALIGNY;376;1.0;375.0;5;03296
COMMUNE_0000000009747596;85017;85;52;248500621.0;BEAUREPAIRE;2368;14.0;1738.0;5;85017
COMMUNE_0000000009738995;22175;22;53;200069391.0;PLEDELIAC;1424;17.0;1289.0;5;22175
COMMUNE_0000000009742400;68022;68;44;200066009.0;BATTENHEIM;1555;;;5;68022
COMMUNE_0000000009737755;54077;54;44;200069433.0;BLAMONT;1081;4.0;1130.0;5;54077
COMMUNE_0000000009749386;3132;3;84;200071470.0;JALIGNY SUR BESBRE;587;1.0;909.0;5;03132
COMMUNE_0000000009737835;55477;55;44;200066108.0;SAVONNIERES EN PERTHOIS;412;;;5;55477
COMMUNE_0000000009743363;56119;56;53;200043123.0;LOCOAL MENDON;3408;30.0;2184.0;5;56119
COMMUNE_0000000009742091;68266;68;44;246800445.0;REGUISHEIM;1847;;;5;68266
COMMUNE_0000000009743437;90057;90;27;200069060.0;LACHAPELLE SOUS CHAUX;730;2.0;1385.0;5;90057
COMMUNE_0000000009744745;70289;70;27;200036549.0;IGNY;192;4.0;1334.0;5;70289
COMMUNE_0000000009763566;2A363;2A;94;242000495.0;ZOZA;54;1.0;1273.0;5;2A363
COMMUNE_0000000009735829;57621;57;44;245701206.0;SAINT MEDARD;95;;;5;57621
COMMUNE_0000000009730136;76689;76;28;200069821.0;THIETREVILLE;376;5.0;1616.0;5;76689
COMMUNE_0000000009740275;35307;35;53;200038990.0;SAINT PERN;1025;6.0;1486.0;5;35307
COMMUNE_0000000009737049;78513;78;11;247800618.0;QUEUE LES YVELINES;2184;32.0;3653.0;5;78513
COMMUNE_0000000009742729;68375;68;44;200066009.0;WITTELSHEIM;10432;;;5;68375
COMMUNE_0000000009729823;76077;76;28;200069847.0;BENESVILLE;195;6.0;1612.0;5;76077
COMMUNE_0000000009759134;40123;40;75;244000675.0;HERM;1132;8.0;2167.0;5;40123
COMMUNE_0000000009762671;11109;11;76;200071926.0;COUSTAUSSA;51;1.0;1944.0;5;11109
COMMUNE_0000000009760344;83097;83;93;200068104.0;POURRIERES;5123;27.0;3149.0;5;83097
COMMUNE_0000000009758459;6151;6;93;200030195.0;UTELLE;853;14.0;1777.0;5;06151
COMMUNE_0000000009728064;62266;62;32;200069482.0;DENIER;83;1.0;1098.0;5;62266
COMMUNE_0000000009748557;18178;18;24;200049484.0;PERCHE;209;2.0;683.0;5;18178
COMMUNE_0000000009748497;71508;71;27;200071538.0;SAVIGNY SUR SEILLE;431;4.0;1362.0;5;71508
COMMUNE_0000000009755974;48145;48;76;200069102.0;SAINT DENIS EN MARGERIDE;179;5.0;1042.0;5;48145
COMMUNE_0000000009735004;77241;77;11;200055655.0;JUILLY;1978;20.0;2656.0;5;77241
COMMUNE_0000000009727723;62793;62;32;246200364.0;SERVINS;1085;2.0;1845.0;5;62793
COMMUNE_0000000009761011;32373;32;76;200035756.0;SAINTE DODE;213;1.0;592.0;5;32373
COMMUNE_0000000009730943;8476;8;44;200043156.0;VILLERS DEVANT LE THOUR;419;6.0;1292.0;5;08476
COMMUNE_0000000009735652;14240;14;28;241400514.0;EPANEY;520;;;5;14240
COMMUNE_0000000009746828;18167;18;24;200033207.0;NOHANT EN GRACAY;304;2.0;1136.0;5;18167
COMMUNE_0000000009741287;45139;45;24;200066280.0;ESTOUY;524;10.0;1505.0;5;45139
COMMUNE_0000000009761602;64426;64;75;200067262.0;ORIN;241;1.0;1866.0;5;64426
COMMUNE_0000000009736425;51218;51;44;200067379.0;VAL DE VIERE;129;;;5;51218
COMMUNE_0000000009751695;74147;74;84;247400773.0;LATHUILE;1028;3.0;2729.0;5;74147
COMMUNE_0000000009741278;77009;77;11;200023919.0;ARVILLE;125;2.0;1758.0;5;77009
COMMUNE_0000000009737370;55543;55;44;200033025.0;VELAINES;955;;;5;55543
COMMUNE_0000000009739649;10411;10;44;200066892.0;VILLE AUX BOIS;27;;;5;10411
COMMUNE_0000000009736020;93057;93;11;200054781.0;PAVILLONS SOUS BOIS;23695;297.0;3431.0;5;93057
COMMUNE_0000000009736659;61062;61;28;200068450.0;BRIEUX;86;;;5;61062
COMMUNE_0000000009749432;36070;36;24;200068872.0;EGUZON CHANTOME;1383;14.0;998.0;5;36070
COMMUNE_0000000009757692;82021;82;76;200040418.0;BOULOC EN QUERCY;188;3.0;1041.0;5;82021
COMMUNE_0000000009758987;30156;30;76;243000643.0;MARGUERITTES;8592;105.0;2349.0;5;30156
COMMUNE_0000000009735711;50336;50;28;200067023.0;MONTAIGU LES BOIS;226;4.0;1509.0;5;50336
COMMUNE_0000000009763187;2B273;2B;94;200073252.0;SCATA;47;;;5;2B273
COMMUNE_0000000009740628;53016;53;52;200033298.0;BAIS;1244;15.0;1081.0;5;53016
COMMUNE_0000000009749770;71074;71;27;200070308.0;CHAINTRE;572;5.0;1679.0;5;71074
COMMUNE_0000000009758536;30053;30;76;200066918.0;BRIGNON;779;9.0;1640.0;5;30053
COMMUNE_0000000009755121;19260;19;75;200066769.0;SIONIAC;229;2.0;1434.0;5;19260
COMMUNE_0000000009732204;27655;27;28;200065787.0;TOURVILLE SUR PONT AUDEMER;736;;;5;27655
COMMUNE_0000000009757516;47161;47;75;200068930.0;MASSELS;115;2.0;1196.0;5;47161
COMMUNE_0000000009749561;71497;71;27;200070308.0;SANCE;1982;10.0;1814.0;5;71497
COMMUNE_0000000009751196;1202;1;84;240100883.0;LAGNIEU;7090;74.0;1866.0;5;01202
COMMUNE_0000000009743270;41003;41;24;200072072.0;AREINES;616;4.0;1162.0;5;41003
